Prefix,Course Title,Section,Class Number,Days & Times,Bldg & Room
SPANISH,204 Fourth Semester,01 Lab,07076,ARRGT,ARR ARR
SPANISH,204 Fourth Semester,02 Lab,09544,ARRGT,ARR ARR
SPANISH,204 Fourth Semester,03 Lab,09545,ARRGT,ARR ARR
SPANISH,204 Fourth Semester,04 Lab,09813,ARRGT,ARR ARR
SPANISH,205 Intermediate Conversation I,01,07077,TU14.55-16.10,THOM 21
SPANISH,205 Intermediate Conversation I,02,07078,W16.10-17,THOM 119
SPANISH,208 Spanish for Heritage Speakers,01,09621,"M,W,F12.10-13",THOM 21
SPANISH,305 Intermediate Conversation II,01,07079,M16.10-17,BRYN 324
SPANISH,305 Intermediate Conversation II,02,07927,TU16.20-17.35,THOM 105
SPANISH,306 Intermediate Reading and Translation,01,07080,"TU,TH13.30-14.45",""
SPANISH,306 Intermediate Reading and Translation,02,09938,"TU,TH14.55-16.10",SPRK 323
SPANISH,364 Spanish for Veterinarians,01,07083,ARRGT,ARR ARR
SPANISH,407 Advanced Speaking and Listening,01,07084,"M,W,F13.10-14",TDAD 276
SPANISH,450 [M] Seminar in Spanish Studies - Themes,01,07085,"TU,TH13.30-14.45",THOM 201
SPANISH,499 Special Problems,01,07086,ARRGT,ARR ARR
SPEC_ED,301 Education of Exceptional Children,01,05944,ARRGT,ARR ARR
SPEC_ED,401 Teaching Students with Disabilities,01,05945,ARRGT,ARR ARR
SPEC_ED,404 Professional Skills in Special Education,01,05947,ARRGT,ARR ARR
SPEC_ED,409 Early Childhood Special Education,01,05949,ARRGT,ARR ARR
SPEC_ED,420 Teaching in Inclusive Classrooms,01,05951,TH13.10-16,EDAD 110
SPEC_ED,420 Teaching in Inclusive Classrooms,02,05952,TU13.10-16,EDAD 110
SPEC_ED,421 Inclusion Strategies for Special Education Teachers,01,05954,ARRGT,ARR ARR
SPEC_ED,490 Practicum in Special Education,01,05956,ARRGT,ARR ARR
SPEC_ED,499 Special Problems,01,05957,ARRGT,ARR ARR
SPEC_ED,501 Teaching Students with Disabilities,01,05946,ARRGT,ARR ARR
SPEC_ED,504 Professional Skills in Special Education,01,05948,ARRGT,ARR ARR
SPEC_ED,509 Early Childhood Special Education,01,05950,ARRGT,ARR ARR
SPEC_ED,520 Teaching in Inclusive Classrooms,03,05953,TH17.10-19,SPRK 233
SPEC_ED,521 Inclusion Strategies for Special Education Teachers,01,05955,ARRGT,ARR ARR
SPEC_ED,522 Topics in Special Education,01,08257,ARRGT,ARR ARR
SPEC_ED,522 Topics in Special Education,03,15583,W16.10-17,ARR ARR
SPEC_ED,590 Practicum in Special Education,01,05958,ARRGT,ARR ARR
SPEC_ED,600 Special Projects or Independent Study,01,05960,ARRGT,ARR ARR
SPEC_ED,"700 Master's Research, Thesis, and/or Examination",01,15472,ARRGT,ARR ARR
SPEC_ED,"702 Master's Special Problems, Directed Study, and/or Examination",01,15473,ARRGT,ARR ARR
SPEC_ED,"800 Doctoral Research, Dissertation, and/or Examination",01,05961,ARRGT,ARR ARR
SPMGT,101 [DIVR] Sport and Popular Culture: Trends and Issues,03,08107,ARRGT,ARR ARR
SPMGT,290 Sport Programs,02,06515,"M,W,F11.10-12",EDAD 112
SPMGT,290 Sport Programs,03,06516,"M,W,F13.10-14",CLEV 234
SPMGT,290 Sport Programs,01 Lab,06517,ARRGT,ARR ARR
SPMGT,365 Ethics and Moral Reasoning in Sport,01,06518,"M,W,F10.10-11",CLEV 234
SPMGT,367 [M] Sport in American Society,01,06519,"M,W,F12.10-13",EDAD 112
SPMGT,367 [M] Sport in American Society,02,06520,"M,W,F13.10-14",EDAD 112
SPMGT,377 Legal Aspects of Sport,01,06522,"TU,TH12.05-13.20",CLEV 255
SPMGT,377 Legal Aspects of Sport,02,09594,"TU,TH13.30-14.45",CLEV 255
SPMGT,379 Sport Communication,01,07667,"TU,TH10.35-11.50",CLEV 255
SPMGT,394 Practicum in Sport Management,01,06523,ARRGT,ARR ARR
SPMGT,468 [M] Managing Sport Organizations,01,06525,"TU,TH9.10-10.25",""
SPMGT,489 [CAPS] Theory and Application in Sports Event Management,01,06527,"M,W,F9.10-10",CLEV 234
SPMGT,490 Internship Seminar,01,06528,"M,W12.10-13",EDAD 308
SPMGT,490 Internship Seminar,02,07829,"M,W13.10-14",EDAD 308
SPMGT,491 Internship,01,06529,ARRGT,ARR ARR
SPMGT,491 Internship,02,06530,ARRGT,ARR ARR
SPMGT,499 Special Problems,01,06531,ARRGT,ARR ARR
SPMGT,521 Special Topics in Sport Management,01,12047,W19.10-22,CLEV 255
SPMGT,540 Current Issues in Sport Management,01,09837,M19.10-22,EDAD 112
SPMGT,568 Administrative Concepts in Sport Organizations,01,12048,TU17.10-20,CLEV 255
SPMGT,577 Law and Risk Management in the Sport Industry,01,06533,TH17.10-20,CLEV 311
SPMGT,600 Special Projects or Independent Study,01,06534,ARRGT,ARR ARR
SPMGT,"700 Master's Research, Thesis, and/or Examination",01,06535,ARRGT,ARR ARR
SPMGT,"702 Master's Special Problems, Directed Study, and/or Examination",01,06536,ARRGT,ARR ARR
STAT,370 Introductory Statistics for Engineers,01,04154,"TU,TH9.10-10.25",CLEV 30
STAT,412 Statistical Methods in Research I,02,04156,ARRGT,ARR ARR
STAT,419 Introduction to Multivariate Statistics,02,04220,ARRGT,ARR ARR
STAT,423 Statistical Methods for Engineers and Scientists,02,11860,"W,F10.35-11.50",AMS PUL
STAT,512 Analysis of Variance of Designed Experiments,01 Lab,04158,F13.10-15,HULB 5
STAT,516 Time Series,01,04207,"TU,TH14.55-16.10",TODD 411
STAT,536 Statistical Computing,01,04186,"M,W15.10-16",CUE 418
STAT,536 Statistical Computing,01 Lab,04187,F15.10-16,ARR ARR
STAT,548 Statistical Theory I,02,04210,ARRGT,ARR ARR
STAT,591 Seminar in Statistics,01,04213,W16.10-17,CUE 114
STAT,600 Special Projects or Independent Study,01,04159,ARRGT,ARR ARR
STAT,"702 Master's Special Problems, Directed Study, and/or Examination",01,04160,ARRGT,ARR ARR
STAT,"800 Doctoral Research, Dissertation, and/or Examination",01,04211,ARRGT,ARR ARR
TCH_LRN,301 Learning and Development,01,07460,"M,W,F13.10-14",CLEV 311
TCH_LRN,301 Learning and Development,02,07461,"TU,TH14.55-16.10",CLEV 311
TCH_LRN,301 Learning and Development,03,07462,"TU,TH9.10-10.25",CLEV 311
TCH_LRN,301 Learning and Development,04,07463,"M,W,F9.10-10",CLEV 311
TCH_LRN,301 Learning and Development,05,07464,"TU,TH11.10-12.25",EDAD 112
TCH_LRN,301 Learning and Development,06,07465,"TU,TH12.40-13.55",EDAD 112
TCH_LRN,307 Survey of Children's Literature,01,08088,TU8.10-11,EDAD 116
TCH_LRN,307 Survey of Children's Literature,02,08089,W12.10-15,EDAD 116
TCH_LRN,310 [M] Classroom Management,01,07467,TH16.20-18.10,SPRK 339
TCH_LRN,321 Early Literacy,01,07468,M8.10-11,EDAD 116
TCH_LRN,321 Early Literacy,02,07469,TH8.10-11,EDAD 116
TCH_LRN,322 [M] Reading and Writing in Grades 4 - 8,01,07470,F8.10-11,EDAD 116
TCH_LRN,322 [M] Reading and Writing in Grades 4 - 8,02,07471,W8.10-11,EDAD 116
TCH_LRN,333 Introduction to English as a Second Language (ESL),01,07474,"TU,TH14.30-15.45",EDAD 112
TCH_LRN,333 Introduction to English as a Second Language (ESL),02,07475,"TU,TH16.10-17.25",EDAD 112
TCH_LRN,352 Teaching Elementary Mathematics,01,07476,M13.10-16,EDAD 212
TCH_LRN,352 Teaching Elementary Mathematics,02,07477,W16.10-19,EDAD 212
TCH_LRN,371 Teaching Elementary Science,01,07478,TU13.10-16,EDAD 308
TCH_LRN,371 Teaching Elementary Science,02,07479,TH13.10-16,EDAD 308
TCH_LRN,385 Teaching Elementary Social Studies,01,07480,"TU,TH10.30-12.20",EDAD 212
TCH_LRN,385 Teaching Elementary Social Studies,02,07481,"TU,TH8.10-10",EDAD 212
TCH_LRN,390 Integrating Fine Arts into K-8 Curriculum,01,14714,M16.10-19.30,EDAD 110
TCH_LRN,390 Integrating Fine Arts into K-8 Curriculum,02,14715,TU16.10-19.30,EDAD 110
TCH_LRN,401 Practicum in Bilingual/ESL Education,01 Lab,07605,ARRGT,ARR ARR
TCH_LRN,402 Instructional Practicum I,01,07482,M11.10-12,TODD 220
TCH_LRN,405 Instructional Practicum II,01,07483,F11.10-12,SPRK 327
TCH_LRN,409 Fundamentals of Curriculum and Assessment for Teaching English Language Learners,01,07604,M16.10-19,EDAD 308
TCH_LRN,410 Theoretical Foundations of Bilingual/ESL Education,01,08295,TU17.45-20.30,SPRK 333
TCH_LRN,413 Introduction to ESL for K-8 Teachers,01,07485,"M,W10.30-12.20",EDAD 212
TCH_LRN,413 Introduction to ESL for K-8 Teachers,02,07486,"M,W8.10-10",EDAD 212
TCH_LRN,415 Student Teaching,01,07487,ARRGT,ARR ARR
TCH_LRN,415 Student Teaching,01 Lab,07488,ARRGT,ARR ARR
TCH_LRN,417 Coding for Teachers,01,14716,TU9.10-12,EDAD 216
TCH_LRN,419 Instructional Media Production,01,08112,M13.10-16,EDAD 216
TCH_LRN,430 Methods of Teaching Secondary Science I,01,08465,"TU,TH11.10-13",EDAD 308
TCH_LRN,433 Middle Level Mathematics Methods,01,07629,"M,W16.10-18",SPRK 235
TCH_LRN,433 Middle Level Mathematics Methods,02,08550,TU16.20-19.05,SPRK 233
TCH_LRN,434 Conceptualization of Proportional Thinking,01,07489,TH16.20-19.05,SPRK 333
TCH_LRN,445 Elementary Methods of Educational Technology,01,07490,TU12.10-14,EDAD 216
TCH_LRN,445 Elementary Methods of Educational Technology,02,07491,TH14.10-16,EDAD 216
TCH_LRN,445 Elementary Methods of Educational Technology,03,08187,W9.10-11,EDAD 216
TCH_LRN,445 Elementary Methods of Educational Technology,01 Lab,07492,ARRGT,ARR ARR
TCH_LRN,"464 Curriculum, Instruction and Content Literacy Methods",01,07493,"M,W,F9.10-10",CLEV 63
TCH_LRN,465 Teaching English Language Learners for Secondary Teachers,01,07494,"M,W,F10.10-11",CLEV 63
TCH_LRN,466 Secondary Methods of Educational Technology,01,07495,"M,W,F11.10-12",EDAD 216
TCH_LRN,466 Secondary Methods of Educational Technology,01 Lab,07496,ARRGT,ARR ARR
TCH_LRN,469 Advanced Practicum for Secondary Teachers,01,09070,W16.10-18,EDAD 216
TCH_LRN,"470 Special Education, Transition, and Classroom Management for Secondary General Education Teachers",01,07498,"TU,TH8.10-10",EDAD 112
TCH_LRN,483 Integrating Health and Fitness into K-8 Curriculum,01,07499,M8.10-11,TODD 125
TCH_LRN,483 Integrating Health and Fitness into K-8 Curriculum,02,07500,W8.10-11,GTZN 21
TCH_LRN,490 [CAPS] Advanced Practicum for Elementary Teachers,01,07501,F9.10-11,TDAD 276
TCH_LRN,499 Special Problems,01,07502,ARRGT,ARR ARR
TCH_LRN,510 Theoretical Foundations of Bilingual/ESL Education,01,07484,TU17.45-20.30,SPRK 333
TCH_LRN,512 Language and Cultural Factors in Mathematics,01,08058,TH16.20-19.05,SPRK 335
TCH_LRN,517 Coding for Teachers,01,14717,TU9.10-12,EDAD 216
TCH_LRN,519 Instructional Media Production I,01,09184,M13.10-16,ARR ARR
TCH_LRN,522 Topics in Education,01,07504,ARRGT,ARR ARR
TCH_LRN,533 Middle Level Mathematics Methods,02,08648,TU16.20-19.05,SPRK 233
TCH_LRN,534 Conceptualization of Proportional Thinking,01,08640,TH16.20-19.05,SPRK 333
TCH_LRN,544 Teaching Children's and Young Adult Literature,02,09864,W17.15-20,SPRK 233
TCH_LRN,550 Second Language Learning and Literacy,01,08101,W13.10-16,SPRK 233
TCH_LRN,584 Research in Teaching Mathematics and Science,01,08059,W17.45-20.30,SPRK 333
TCH_LRN,590 Internship,01,07510,ARRGT,ARR ARR
TCH_LRN,600 Special Projects or Independent Study,01,07514,ARRGT,ARR ARR
TCH_LRN,"700 Master's Research, Thesis, and/or Examination",01,07515,ARRGT,ARR ARR
TCH_LRN,"702 Master's Special Problems, Directed Study, and/or Examination",01,07516,ARRGT,ARR ARR
TCH_LRN,"800 Doctoral Research, Dissertation, and/or Examination",01,07517,ARRGT,ARR ARR
UNIV,100 College Majors and Career Exploration,02,08929,"TU,TH13.30-14.20",CUE 114
UNIV,100 College Majors and Career Exploration,05,08951,"M,W11.10-12",CUE 114
UNIV,101 College Majors and Career Choice,01,05752,"TU,TH14.55-16.10",CUE 219
UNIV,104 First-Year Success Seminar,04,05754,TH14.50-17.40,BRYN 404
UNIV,104 First-Year Success Seminar,10,05760,"TU,TH14.55-15.45",""
UNIV,104 First-Year Success Seminar,20,07695,TU15.30-17,""
UNIV,104 First-Year Success Seminar,21,08489,"M,W15.10-16",COMM 210
UNIV,104 First-Year Success Seminar,22,09848,"TU,TH16.20-17.10",COMM 210
UNIV,110 Developing Academic Strategies for Reading and Writing,01,08646,"TU,W,TH,F9.10-10",CUE 218
UNIV,111 Developing Academic Strategies for Listening and Discussion,01,09582,"M,TU,W,TH16.10-17",TODD 302
UNIV,111 Developing Academic Strategies for Listening and Discussion,02,08928,"M,TU,W,TH16.10-17",TODD 404
UNIV,199 Introduction to Directed Research,03,09323,M16.10-17,CUE 209
UNIV,295 Introduction to Models of Leadership,01,08343,"M,W12.10-13.25",BOAD 184
UNIV,295 Introduction to Models of Leadership,03,08367,"M,W10.10-11",CUE 409
UNIV,304 Transfer Student Seminar,01,09670,"M,W13.10-14",CUE 318
UNIV,304 Transfer Student Seminar,02,09787,"M,W14.10-15",CUE 318
UNIV,398 Internship,01,05769,ARRGT,ARR ARR
UNIV,490 Global Leadership Experience,01,07754,ARRGT,ARR ARR
UNIV,491 Global Leadership Integrative Capstone,01,05770,W11.10-12,COLL 135
UNIV,497 Peer Leadership,02,05772,ARRGT,ARR ARR
UNIV,497 Peer Leadership,03,05773,ARRGT,ARR ARR
UNIV,497 Peer Leadership,07,05776,"M,W,F14.10-15",TODD 226
UNIV,497 Peer Leadership,08,05777,"M,W,F14.10-15",BRYN 406
UNIV,497 Peer Leadership,09,05778,ARRGT,ARR ARR
UNIV,497 Peer Leadership,15,08989,W13.10-14,TODD 404
UNIV,497 Peer Leadership,17,08700,ARRGT,ARR ARR
UNIV,497 Peer Leadership,19,09829,"W,F15.10-16",CUE 209
UNIV,497 Peer Leadership,20,09979,"TU,TH10.35-11.50",DAGG 232
UNIV,497 Peer Leadership,21,10002,ARRGT,ARR ARR
UNIV,497 Peer Leadership,22,10003,ARRGT,ARR ARR
UNIV,497 Peer Leadership,23,10040,"TU,TH16.15-17.30",CUE 407
UNIV,497 Peer Leadership,24,10041,"TU,TH16.15-17.30",CUE 119
UNIV,497 Peer Leadership,25,13458,"TU,TH12.05-13.20",WLSH 6
VET_CLIN,499 Special Problems,01,05099,ARRGT,ARR ARR
VET_CLIN,565 Oncology Journal Seminar,01,05100,ARRGT,ARR ARR
VET_CLIN,570 Special Topics,01,05101,ARRGT,ARR ARR
VET_CLIN,570 Special Topics,02,05102,ARRGT,ARR ARR
VET_CLIN,570 Special Topics,03,05103,ARRGT,ARR ARR
VET_CLIN,570 Special Topics,04,05104,ARRGT,ARR ARR
VET_CLIN,570 Special Topics,05,05105,ARRGT,ARR ARR
VET_CLIN,570 Special Topics,06,05106,ARRGT,ARR ARR
VET_CLIN,570 Special Topics,07,05107,ARRGT,ARR ARR
VET_CLIN,570 Special Topics,08,05108,ARRGT,ARR ARR
VET_CLIN,570 Special Topics,09,05109,ARRGT,ARR ARR
VET_CLIN,570 Special Topics,10,05110,ARRGT,ARR ARR
VET_CLIN,570 Special Topics,11,07595,ARRGT,ARR ARR
VET_CLIN,570 Special Topics,12,07596,ARRGT,ARR ARR
VET_CLIN,570 Special Topics,13,08147,ARRGT,ARR ARR
VET_CLIN,570 Special Topics,18,08233,ARRGT,ARR ARR
VET_CLIN,574 Cardiology Special Topics,01,06492,ARRGT,ARR ARR
VET_CLIN,580 Advanced Clinical Pathology,01,06494,ARRGT,ARR ARR
VET_CLIN,582 Seminar in Clinical Medicine,01,06495,F8-9,""
VET_CLIN,584 Comparative Theriogenology,01,06496,ARRGT,ARR ARR
VET_CLIN,585 Selected Topics in Advanced Clinical Neurology,01,06497,ARRGT,ARR ARR
VET_CLIN,587 Hospital Rotation,01,06498,ARRGT,ARR ARR
VET_CLIN,589 Advanced Clinical Veterinary Medicine,01,06499,ARRGT,ARR ARR
VET_CLIN,589 Advanced Clinical Veterinary Medicine,02,07608,ARRGT,ARR ARR
VET_CLIN,589 Advanced Clinical Veterinary Medicine,04,07879,ARRGT,ARR ARR
VET_CLIN,590 Special Topics in Equine Medicine,01,06500,ARRGT,ARR ARR
VET_CLIN,591 Advanced Clinical Diagnosis,01,06501,ARRGT,ARR ARR
VET_CLIN,591 Advanced Clinical Diagnosis,02,06502,ARRGT,ARR ARR
VET_CLIN,593 Anesthesia Seminar,01,06503,ARRGT,ARR ARR
VET_CLIN,596 Advanced Radiology,01,06504,ARRGT,ARR ARR
VET_CLIN,596 Advanced Radiology,01 Lab,06505,ARRGT,ARR ARR
VET_CLIN,598 Surgery Residents Seminar,01,06506,ARRGT,ARR ARR
VET_CLIN,600 Special Projects or Independent Study,01,06507,ARRGT,ARR ARR
VET_CLIN,"700 Master's Research, Thesis, and/or Examination",01,06508,ARRGT,ARR ARR
VET_CLIN,"800 Doctoral Research, Dissertation, and/or Examination",01,06510,ARRGT,ARR ARR
VET_MED,350 Skeletal Preparation,01,04908,F13.10-17,ARR ARR
VET_MED,499 Special problems,01,05034,ARRGT,ARR ARR
VET_MED,499 Special problems,02,05035,ARRGT,ARR ARR
VET_MED,499 Special problems,03,05036,ARRGT,ARR ARR
VET_MED,499 Special problems,04,05037,ARRGT,ARR ARR
VET_MED,"500 Animals, Society, and the Veterinarian",01,05038,W15.10-17,ADBF 1002
VET_MED,"500 Animals, Society, and the Veterinarian",02,07548,ARRGT,ARR ARR
VET_MED,"500 Animals, Society, and the Veterinarian",03,07708,ARRGT,ARR ARR
VET_MED,502 Communication Skills,01,05039,"M,W15.10-17",WEGN G0050
VET_MED,503 Case-based Learning in Veterinary Pathology,01,04875,ARRGT,ARR ARR
VET_MED,504 Global Studies,01,05040,ARRGT,ARR ARR
VET_MED,505 Reverence for Life,01,05041,ARRGT,ARR ARR
VET_MED,508 Research Orientation and Resource,01,04479,W12.10-13,ADBF 1002
VET_MED,510 Veterinary Microscopic Anatomy,01,05042,"TU,W14.10-15",ADBF 1002
VET_MED,510 Veterinary Microscopic Anatomy,M13.10-15,ADBF 1002, ,""
VET_MED,510 Veterinary Microscopic Anatomy,02,07549,ARRGT,ARR ARR
VET_MED,510 Veterinary Microscopic Anatomy,03,07709,ARRGT,ARR ARR
VET_MED,510 Veterinary Microscopic Anatomy,01 Lab,05043,ARRGT,ARR ARR
VET_MED,510 Veterinary Microscopic Anatomy,02 Lab,07550,ARRGT,ARR ARR
VET_MED,510 Veterinary Microscopic Anatomy,03 Lab,07710,ARRGT,ARR ARR
VET_MED,511 Veterinary Anatomy I,01,05044,"TU,W,TH,F9-12",MCOY 202
VET_MED,511 Veterinary Anatomy I,W13.10-14,ADBF 1002, ,""
VET_MED,511 Veterinary Anatomy I,02,07551,M10.10-11,ADBF 1002
VET_MED,511 Veterinary Anatomy I,03,07711,ARRGT,ARR ARR
VET_MED,513 Veterinary Physiology I,01,05045,M9.10-10,ADBF 1002
VET_MED,513 Veterinary Physiology I,"TU,TH,F13.10-14",ADBF 1002, ,""
VET_MED,513 Veterinary Physiology I,02,07552,ARRGT,ARR ARR
VET_MED,513 Veterinary Physiology I,03,07712,ARRGT,ARR ARR
VET_MED,517 Small Animal Applied Anatomy and Surgical Techniques,01,05046,"TU,TH13-17",MCOY 202
VET_MED,517 Small Animal Applied Anatomy and Surgical Techniques,01 Lab,05047,ARRGT,ARR ARR
VET_MED,518 Large Animal Applied Anatomy,01,08154,W13.10-16.10,MCOY 202
VET_MED,518 Large Animal Applied Anatomy,01 Lab,08226,ARRGT,ARR ARR
VET_MED,522 Fundamentals of Pharmacology,01,05048,"M,W,F13.10-14",BUST 145
VET_MED,522 Fundamentals of Pharmacology,02,07553,ARRGT,ARR ARR
VET_MED,524 Clinical Veterinary Pharmacology,01,05049,"TU,TH,F11.10-12",WEGN G0050
VET_MED,525 Animal Behavior for the Practicing Veterinarian,01,05050,M12.10-13,BUST 145
VET_MED,526 Domestic and Exotic Animal Behavior,01,05051,TU12.10-13,ARR ARR
VET_MED,526 Domestic and Exotic Animal Behavior,01 Lab,05052,ARRGT,ARR ARR
VET_MED,535 Veterinary Virology,01,05053,"M,W,F11.10-12",BUST 145
VET_MED,535 Veterinary Virology,02,07554,ARRGT,ARR ARR
VET_MED,536 Veterinary Bacteriology,01,05054,"M,W,F10.10-11",BUST 145
VET_MED,536 Veterinary Bacteriology,02,07555,ARRGT,ARR ARR
VET_MED,536 Veterinary Bacteriology,01 Lab,05055,TH15.10-17,ARR ARR
VET_MED,536 Veterinary Bacteriology,02 Lab,07556,ARRGT,ARR ARR
VET_MED,542 Diseases of Wildlife,01,05056,TH12.10-13,ADBF 1002
VET_MED,546 Systemic Pathology,01,05057,"M,W,F9.10-10",BUST 145
VET_MED,546 Systemic Pathology,02,07584,ARRGT,ARR ARR
VET_MED,546 Systemic Pathology,01 Lab,05058,TH12.10-14,BUST 145
VET_MED,546 Systemic Pathology,"M,W14.10-17",BUST 145, ,""
VET_MED,546 Systemic Pathology,02 Lab,07717,ARRGT,ARR ARR
VET_MED,551 Small Animal Medicine I,01,05059,M8.10-10,WEGN G0050
VET_MED,551 Small Animal Medicine I,"TU,W,TH,F9.10-10",WEGN G0050, ,""
VET_MED,553 Small Animal Surgical Diseases and Traumatology,01,05060,F10.10-11,WEGN G0050
VET_MED,553 Small Animal Surgical Diseases and Traumatology,W10.10-12,WEGN G0050, ,""
VET_MED,554 Small Animal Anesthesia and Surgery,01,05061,M10.10-12,WEGN G0050
VET_MED,558 Diseases and Management of Pet and Wild Birds,01,08155,TH13.10-17.10,ARR ARR
VET_MED,558 Diseases and Management of Pet and Wild Birds,01 Lab,08227,ARRGT,ARR ARR
VET_MED,559 Special Animal Medicine,01,08156,ARRGT,ARR ARR
VET_MED,567 Applied Comparative Reproductive Physiology,01,05062,ARRGT,ARR ARR
VET_MED,568 Animal Handling and Orientation,01,05063,TU15.10-17,ADBF 1002
VET_MED,568 Animal Handling and Orientation,M11.10-12,ADBF 1002, ,""
VET_MED,568 Animal Handling and Orientation,02,07713,ARRGT,ARR ARR
VET_MED,568 Animal Handling and Orientation,03,07714,ARRGT,ARR ARR
VET_MED,568 Animal Handling and Orientation,01 Lab,05064,ARRGT,ARR ARR
VET_MED,568 Animal Handling and Orientation,02 Lab,07715,ARRGT,ARR ARR
VET_MED,568 Animal Handling and Orientation,03 Lab,07716,ARRGT,ARR ARR
VET_MED,569 Agricultural Animal Medicine I,01,05065,"TU,W,TH8.10-9",WEGN G0050
VET_MED,569 Agricultural Animal Medicine I,01 Lab,05066,TH16.10-17,ARR ARR
VET_MED,572 Large Animal Surgery,01,08194,TU9.10-10.10,ARR ARR
VET_MED,574 Equine Lameness,01,08157,F13.10-14.10,VTH 1408
VET_MED,578 Veterinary Equine Medicine,01,05067,"TU,TH10.10-11",WEGN G0050
VET_MED,578 Veterinary Equine Medicine,F8.10-9,WEGN G0050, ,""
VET_MED,579 Advanced Equine Medicine,01,08158,TH15.10-17.10,VTH 1408
VET_MED,581 Agricultural Animal Problems Seminar,01,05068,ARRGT,ARR ARR
VET_MED,582 Agricultural Animal On-Farm Clinical Experience,01,05069,ARRGT,ARR ARR
VET_MED,586 Principles of Surgery,01,05070,M8.10-9,ADBF 1002
VET_MED,586 Principles of Surgery,02,07585,ARRGT,ARR ARR
VET_MED,586 Principles of Surgery,03,07718,ARRGT,ARR ARR
VET_MED,589 Clinical Pathology,01,05071,"TU,W,TH8.10-9",BUST 145
VET_MED,589 Clinical Pathology,02,07586,ARRGT,ARR ARR
VET_MED,589 Clinical Pathology,01 Lab,05072,F16.10-17,ARR ARR
VET_MED,589 Clinical Pathology,02 Lab,07587,ARRGT,ARR ARR
VET_MED,591 Practice Management,01,05073,ARRGT,ARR ARR
VET_MED,593 Pain and Analgesics,01,05074,"M,TU12.10-13",ARR ARR
VET_MED,596 Special Topics,01,05075,ARRGT,ARR ARR
VET_MED,596 Special Topics,02,05076,ARRGT,ARR ARR
VET_MED,596 Special Topics,03,05077,ARRGT,ARR ARR
VET_MED,596 Special Topics,04,05078,ARRGT,ARR ARR
VET_MED,596 Special Topics,05,10089,ARRGT,ARR ARR
VET_MED,596 Special Topics,06,10090,ARRGT,ARR ARR
VET_MED,597 Special Topics,01,04480,ARRGT,ARR ARR
VET_MED,597 Special Topics,02,04481,TU11.10-12,BUST 145
VET_MED,597 Special Topics,03,04482,TH9.10-11,BUST 145
VET_MED,597 Special Topics,04,04483,TH11.10-12,BUST 145
VET_MED,597 Special Topics,05,04484,M9.10-10,ARR ARR
VET_MED,597 Special Topics,06,04485,TH9.10-10,ARR ARR
VET_MED,597 Special Topics,07,08153,TU11.10-12,ARR ARR
